user_id,daily_travel_km,electricity_usage_kwh,diet_type,shopping_score,carbon_footprint,electricity_mobile_kwh,electricity_laptop_kwh,electricity_desktop_kwh,electricity_tv_kwh,electricity_tablet_kwh,travel_aboveground_rail_km,travel_underground_rail_km,travel_bus_km,travel_auto_motorcycle_km
1284,55,591,Meat Consumer,5,3.2695807576777414,29.55,118.2,147.75,206.85,88.65,8.25,11,16.5,19.25
1287,46,196,Meat Consumer,8,4.07624237776435,9.8,39.2,49,68.6,29.4,6.9,9.2,13.8,16.1
1290,20,218,Meat Consumer,7,4.3136513721093035,10.9,43.6,54.5,76.3,32.7,3,4,6,7
1293,50,775,Meat Consumer,3,1.3451508368460798,38.75,155,193.75,271.25,116.25,7.5,10,15,17.5
1296,47,727,Meat Consumer,7,2.511777439810004,36.35,145.4,181.75,254.45,109.05,7.05,9.4,14.1,16.45
1299,37,242,Meat Consumer,7,2.1303878426717144,12.1,48.4,60.5,84.7,36.3,5.55,7.4,11.1,12.95
1302,56,660,Meat Consumer,8,3.398834221719318,33,132,165,231,99,8.4,11.2,16.8,19.6
1305,74,574,Meat Consumer,4,2.0915682965384153,28.7,114.8,143.5,200.9,86.1,11.1,14.8,22.2,25.9
1308,92,964,Meat Consumer,10,0.6288563672260551,48.2,192.8,241,337.4,144.6,13.8,18.4,27.6,32.2
1311,82,899,Meat Consumer,7,0.6924677476538494,44.95,179.8,224.75,314.65,134.85,12.3,16.4,24.6,28.7
1314,25,866,Meat Consumer,2,3.9489347343764525,43.3,173.2,216.5,303.1,129.9,3.75,5,7.5,8.75
1317,60,576,Meat Consumer,1,1.7910931284320082,28.8,115.2,144,201.6,86.4,9,12,18,21
1320,50,501,Meat Consumer,7,4.861296905307748,25.05,100.2,125.25,175.35,75.15,7.5,10,15,17.5
1323,84,375,Meat Consumer,4,5.01633977733133,18.75,75,93.75,131.25,56.25,12.6,16.8,25.2,29.4
1326,20,595,Meat Consumer,2,4.1928672593194865,29.75,119,148.75,208.25,89.25,3,4,6,7
1329,54,595,Meat Consumer,4,4.679521209468255,29.75,119,148.75,208.25,89.25,8.1,10.8,16.2,18.9
1332,100,106,Meat Consumer,2,5.361202177016713,5.3,21.2,26.5,37.1,15.9,15,20,30,35
1335,1,914,Meat Consumer,6,0.5849249700805227,45.7,182.8,228.5,319.9,137.1,0.15,0.2,0.3,0.35
1338,81,478,Meat Consumer,7,2.3859664946916195,23.9,95.6,119.5,167.3,71.7,12.15,16.2,24.3,28.35
1341,76,232,Meat Consumer,1,0.7980698361777279,11.6,46.4,58,81.2,34.8,11.4,15.2,22.8,26.6
1344,11,736,Meat Consumer,5,3.455497721516949,36.8,147.2,184,257.6,110.4,1.65,2.2,3.3,3.85
1347,50,493,Meat Consumer,1,1.9142371269007992,24.65,98.6,123.25,172.55,73.95,7.5,10,15,17.5
1350,76,361,Meat Consumer,2,2.3891192717943275,18.05,72.2,90.25,126.35,54.15,11.4,15.2,22.8,26.6
1353,2,294,Meat Consumer,7,2.5204662969729856,14.7,58.8,73.5,102.9,44.1,0.3,0.4,0.6,0.7
1356,84,227,Meat Consumer,5,4.686604950684678,11.35,45.4,56.75,79.45,34.05,12.6,16.8,25.2,29.4
1359,65,329,Meat Consumer,9,2.4600664247128927,16.45,65.8,82.25,115.15,49.35,9.75,13,19.5,22.75
1362,64,394,Meat Consumer,9,0.9421553509606979,19.7,78.8,98.5,137.9,59.1,9.6,12.8,19.2,22.4
1365,84,586,Meat Consumer,8,0.7814669573593104,29.3,117.2,146.5,205.1,87.9,12.6,16.8,25.2,29.4
1368,26,412,Meat Consumer,1,4.373340234419718,20.6,82.4,103,144.2,61.8,3.9,5.2,7.8,9.1
1371,8,669,Meat Consumer,3,5.2992214152334025,33.45,133.8,167.25,234.15,100.35,1.2,1.6,2.4,2.8
1374,48,197,Meat Consumer,2,4.004905526520046,9.85,39.4,49.25,68.95,29.55,7.2,9.6,14.4,16.8
1377,8,627,Meat Consumer,5,5.296564613879195,31.35,125.4,156.75,219.45,94.05,1.2,1.6,2.4,2.8
1380,36,655,Meat Consumer,9,1.071851910038329,32.75,131,163.75,229.25,98.25,5.4,7.2,10.8,12.6
1383,24,719,Meat Consumer,2,3.6043721470697374,35.95,143.8,179.75,251.65,107.85,3.6,4.8,7.2,8.4
1386,100,473,Meat Consumer,4,1.32091694794592,23.65,94.6,118.25,165.55,70.95,15,20,30,35
1389,83,806,Meat Consumer,8,1.1677260073813014,40.3,161.2,201.5,282.1,120.9,12.45,16.6,24.9,29.05
1392,40,816,Meat Consumer,10,1.1608927254513457,40.8,163.2,204,285.6,122.4,6,8,12,14
1395,7,350,Meat Consumer,7,2.715315413631988,17.5,70,87.5,122.5,52.5,1.05,1.4,2.1,2.45
1398,25,457,Meat Consumer,3,3.475686630198209,22.85,91.4,114.25,159.95,68.55,3.75,5,7.5,8.75
1401,99,212,Meat Consumer,10,2.5701889299833147,10.6,42.4,53,74.2,31.8,14.85,19.8,29.7,34.65
1404,66,581,Meat Consumer,5,1.4151749358786883,29.05,116.2,145.25,203.35,87.15,9.9,13.2,19.8,23.1
1407,26,986,Meat Consumer,6,3.2328156732605424,49.3,197.2,246.5,345.1,147.9,3.9,5.2,7.8,9.1
1410,57,112,Meat Consumer,8,5.168622801674074,5.6,22.4,28,39.2,16.8,8.55,11.4,17.1,19.95
1413,48,124,Meat Consumer,5,1.855991465369879,6.2,24.8,31,43.4,18.6,7.2,9.6,14.4,16.8
1416,1,988,Meat Consumer,6,0.8841241806518264,49.4,197.6,247,345.8,148.2,0.15,0.2,0.3,0.35
1419,56,232,Meat Consumer,8,1.3611147305434623,11.6,46.4,58,81.2,34.8,8.4,11.2,16.8,19.6
1422,2,135,Meat Consumer,7,2.6149765455544562,6.75,27,33.75,47.25,20.25,0.3,0.4,0.6,0.7
1425,50,200,Meat Consumer,4,4.040273879081788,10,40,50,70,30,7.5,10,15,17.5
1428,71,330,Meat Consumer,10,1.5176072199749213,16.5,66,82.5,115.5,49.5,10.65,14.2,21.3,24.85
1431,18,494,Meat Consumer,2,3.491143326863053,24.7,98.8,123.5,172.9,74.1,2.7,3.6,5.4,6.3
1434,47,633,Meat Consumer,1,5.473697952328202,31.65,126.6,158.25,221.55,94.95,7.05,9.4,14.1,16.45
1437,7,480,Meat Consumer,6,3.3023555172605734,24,96,120,168,72,1.05,1.4,2.1,2.45
1440,40,343,Meat Consumer,7,1.714042802718966,17.15,68.6,85.75,120.05,51.45,6,8,12,14
1443,37,490,Meat Consumer,4,1.2922107561035452,24.5,98,122.5,171.5,73.5,5.55,7.4,11.1,12.95
1446,43,165,Meat Consumer,5,3.186735951744956,8.25,33,41.25,57.75,24.75,6.45,8.6,12.9,15.05
1449,28,876,Meat Consumer,2,2.3364475296898144,43.8,175.2,219,306.6,131.4,4.2,5.6,8.4,9.8
1452,40,235,Meat Consumer,3,1.1188684722463629,11.75,47,58.75,82.25,35.25,6,8,12,14
1455,97,265,Meat Consumer,4,2.6482957189410734,13.25,53,66.25,92.75,39.75,14.55,19.4,29.1,33.95
1458,91,195,Meat Consumer,2,2.1000350638753034,9.75,39,48.75,68.25,29.25,13.65,18.2,27.3,31.85
1461,18,263,Meat Consumer,8,1.0669662685583265,13.15,52.6,65.75,92.05,39.45,2.7,3.6,5.4,6.3
1464,66,290,Meat Consumer,5,1.8979846852711697,14.5,58,72.5,101.5,43.5,9.9,13.2,19.8,23.1
1467,43,455,Meat Consumer,8,1.9624642821883311,22.75,91,113.75,159.25,68.25,6.45,8.6,12.9,15.05
1470,46,861,Meat Consumer,6,5.112732317543194,43.05,172.2,215.25,301.35,129.15,6.9,9.2,13.8,16.1
1473,78,760,Meat Consumer,6,1.265135926740614,38,152,190,266,114,11.7,15.6,23.4,27.3
1476,24,735,Meat Consumer,2,1.0353692366713014,36.75,147,183.75,257.25,110.25,3.6,4.8,7.2,8.4
1479,94,501,Meat Consumer,1,5.34405077109612,25.05,100.2,125.25,175.35,75.15,14.1,18.8,28.2,32.9
1482,50,461,Meat Consumer,4,3.0578830624570155,23.05,92.2,115.25,161.35,69.15,7.5,10,15,17.5
1485,41,628,Meat Consumer,3,4.273990505571057,31.4,125.6,157,219.8,94.2,6.15,8.2,12.3,14.35
1488,6,926,Meat Consumer,1,4.533892829795817,46.3,185.2,231.5,324.1,138.9,0.9,1.2,1.8,2.1
1491,71,745,Meat Consumer,3,1.1989358849014078,37.25,149,186.25,260.75,111.75,10.65,14.2,21.3,24.85
1494,83,803,Meat Consumer,3,5.495077871716946,40.15,160.6,200.75,281.05,120.45,12.45,16.6,24.9,29.05
1497,14,401,Meat Consumer,9,3.6991398840607017,20.05,80.2,100.25,140.35,60.15,2.1,2.8,4.2,4.9
1500,54,815,Meat Consumer,5,1.5927251125057187,40.75,163,203.75,285.25,122.25,8.1,10.8,16.2,18.9
1503,85,353,Meat Consumer,2,0.712338813873193,17.65,70.6,88.25,123.55,52.95,12.75,17,25.5,29.75
1506,48,802,Meat Consumer,7,3.6695835606442833,40.1,160.4,200.5,280.7,120.3,7.2,9.6,14.4,16.8
1509,27,343,Meat Consumer,2,4.320030480444344,17.15,68.6,85.75,120.05,51.45,4.05,5.4,8.1,9.45
1512,10,946,Meat Consumer,7,1.1523039742748042,47.3,189.2,236.5,331.1,141.9,1.5,2,3,3.5
1515,83,605,Meat Consumer,10,3.55549800192984,30.25,121,151.25,211.75,90.75,12.45,16.6,24.9,29.05
1518,72,731,Meat Consumer,6,1.1317597872887486,36.55,146.2,182.75,255.85,109.65,10.8,14.4,21.6,25.2
1521,35,567,Meat Consumer,7,3.539023691063183,28.35,113.4,141.75,198.45,85.05,5.25,7,10.5,12.25
1524,78,481,Meat Consumer,1,1.5377808430829627,24.05,96.2,120.25,168.35,72.15,11.7,15.6,23.4,27.3
1527,63,307,Meat Consumer,8,3.418075368036468,15.35,61.4,76.75,107.45,46.05,9.45,12.6,18.9,22.05
1530,20,391,Meat Consumer,5,2.711812312577784,19.55,78.2,97.75,136.85,58.65,3,4,6,7
1533,75,560,Meat Consumer,7,0.9214722122703618,28,112,140,196,84,11.25,15,22.5,26.25
1536,86,647,Meat Consumer,2,4.188144103590015,32.35,129.4,161.75,226.45,97.05,12.9,17.2,25.8,30.1
1539,8,680,Meat Consumer,5,1.746123875759887,34,136,170,238,102,1.2,1.6,2.4,2.8
1542,5,444,Meat Consumer,7,1.419158354468247,22.2,88.8,111,155.4,66.6,0.75,1,1.5,1.75
1545,98,118,Meat Consumer,6,1.7924115903914597,5.9,23.6,29.5,41.3,17.7,14.7,19.6,29.4,34.3
1548,35,400,Meat Consumer,10,3.88239852315475,20,80,100,140,60,5.25,7,10.5,12.25
1551,56,302,Meat Consumer,9,4.787061802120096,15.1,60.4,75.5,105.7,45.3,8.4,11.2,16.8,19.6
1554,45,950,Meat Consumer,1,1.885969336644774,47.5,190,237.5,332.5,142.5,6.75,9,13.5,15.75
1557,80,891,Meat Consumer,4,2.7160576549511295,44.55,178.2,222.75,311.85,133.65,12,16,24,28
1560,84,529,Meat Consumer,8,4.519961629114122,26.45,105.8,132.25,185.15,79.35,12.6,16.8,25.2,29.4
1563,59,810,Meat Consumer,7,1.8351655926276318,40.5,162,202.5,283.5,121.5,8.85,11.8,17.7,20.65
1566,67,822,Meat Consumer,5,1.278597325135622,41.1,164.4,205.5,287.7,123.3,10.05,13.4,20.1,23.45
1569,91,854,Meat Consumer,1,1.912693592448326,42.7,170.8,213.5,298.9,128.1,13.65,18.2,27.3,31.85
1572,55,765,Meat Consumer,8,5.462633835108463,38.25,153,191.25,267.75,114.75,8.25,11,16.5,19.25
1575,46,657,Meat Consumer,9,2.9476785650528496,32.85,131.4,164.25,229.95,98.55,6.9,9.2,13.8,16.1
1578,80,945,Meat Consumer,8,1.4152683179889292,47.25,189,236.25,330.75,141.75,12,16,24,28
1581,95,151,Meat Consumer,2,1.6159552159348824,7.55,30.2,37.75,52.85,22.65,14.25,19,28.5,33.25
1584,83,920,Meat Consumer,3,4.742571862967307,46,184,230,322,138,12.45,16.6,24.9,29.05
1587,62,747,Meat Consumer,9,3.8999596731631607,37.35,149.4,186.75,261.45,112.05,9.3,12.4,18.6,21.7
1590,83,742,Meat Consumer,4,3.158152824034063,37.1,148.4,185.5,259.7,111.3,12.45,16.6,24.9,29.05
1593,45,398,Meat Consumer,2,4.501716815187148,19.9,79.6,99.5,139.3,59.7,6.75,9,13.5,15.75
1596,76,268,Meat Consumer,5,2.858663790556739,13.4,53.6,67,93.8,40.2,11.4,15.2,22.8,26.6
1599,20,512,Meat Consumer,2,2.0799159321172422,25.6,102.4,128,179.2,76.8,3,4,6,7
1602,50,295,Meat Consumer,4,1.6675121954249545,14.75,59,73.75,103.25,44.25,7.5,10,15,17.5
1605,100,512,Meat Consumer,10,3.348544779068786,25.6,102.4,128,179.2,76.8,15,20,30,35
1608,90,822,Meat Consumer,5,0.828738504032362,41.1,164.4,205.5,287.7,123.3,13.5,18,27,31.5
1611,72,767,Meat Consumer,7,2.986179714970613,38.35,153.4,191.75,268.45,115.05,10.8,14.4,21.6,25.2
1614,51,934,Meat Consumer,3,1.8937562002362547,46.7,186.8,233.5,326.9,140.1,7.65,10.2,15.3,17.85
1617,54,603,Meat Consumer,7,4.404375388628178,30.15,120.6,150.75,211.05,90.45,8.1,10.8,16.2,18.9
1620,39,354,Meat Consumer,5,4.127582547858424,17.7,70.8,88.5,123.9,53.1,5.85,7.8,11.7,13.65
1623,64,113,Meat Consumer,7,1.919364763252588,5.65,22.6,28.25,39.55,16.95,9.6,12.8,19.2,22.4
1626,80,221,Meat Consumer,3,0.7229446670355684,11.05,44.2,55.25,77.35,33.15,12,16,24,28
1629,62,514,Meat Consumer,9,0.9562155638792437,25.7,102.8,128.5,179.9,77.1,9.3,12.4,18.6,21.7
1632,83,970,Meat Consumer,4,3.6943541974993117,48.5,194,242.5,339.5,145.5,12.45,16.6,24.9,29.05
1635,40,225,Meat Consumer,4,2.8156738648259494,11.25,45,56.25,78.75,33.75,6,8,12,14
1638,90,524,Meat Consumer,10,2.8531627411712686,26.2,104.8,131,183.4,78.6,13.5,18,27,31.5
1641,42,264,Meat Consumer,7,4.891565509439934,13.2,52.8,66,92.4,39.6,6.3,8.4,12.6,14.7
1644,4,184,Meat Consumer,8,2.290149176567165,9.2,36.8,46,64.4,27.6,0.6,0.8,1.2,1.4
1647,14,230,Meat Consumer,5,5.083544545703198,11.5,46,57.5,80.5,34.5,2.1,2.8,4.2,4.9
1650,87,857,Meat Consumer,1,1.4038686532047102,42.85,171.4,214.25,299.95,128.55,13.05,17.4,26.1,30.45
1653,52,147,Meat Consumer,6,3.1922696999228735,7.35,29.4,36.75,51.45,22.05,7.8,10.4,15.6,18.2
1656,7,654,Meat Consumer,4,4.362407230383783,32.7,130.8,163.5,228.9,98.1,1.05,1.4,2.1,2.45
1659,99,323,Meat Consumer,8,1.355049885473404,16.15,64.6,80.75,113.05,48.45,14.85,19.8,29.7,34.65
1662,80,683,Meat Consumer,7,1.97598999161611,34.15,136.6,170.75,239.05,102.45,12,16,24,28
1665,47,524,Meat Consumer,8,3.757506124156506,26.2,104.8,131,183.4,78.6,7.05,9.4,14.1,16.45
1668,98,995,Meat Consumer,2,0.8563122507070332,49.75,199,248.75,348.25,149.25,14.7,19.6,29.4,34.3
1671,25,391,Meat Consumer,3,1.8025840218021512,19.55,78.2,97.75,136.85,58.65,3.75,5,7.5,8.75
1674,34,906,Meat Consumer,2,4.880600553133934,45.3,181.2,226.5,317.1,135.9,5.1,6.8,10.2,11.9
1677,57,811,Meat Consumer,6,3.398439661419853,40.55,162.2,202.75,283.85,121.65,8.55,11.4,17.1,19.95
1680,48,991,Meat Consumer,3,4.290988612757034,49.55,198.2,247.75,346.85,148.65,7.2,9.6,14.4,16.8
1683,59,518,Meat Consumer,10,5.180218954358926,25.9,103.6,129.5,181.3,77.7,8.85,11.8,17.7,20.65
1686,51,520,Meat Consumer,4,1.919052697788351,26,104,130,182,78,7.65,10.2,15.3,17.85
1689,62,275,Meat Consumer,6,0.9588757195443072,13.75,55,68.75,96.25,41.25,9.3,12.4,18.6,21.7
1692,23,356,Meat Consumer,5,2.033379814195773,17.8,71.2,89,124.6,53.4,3.45,4.6,6.9,8.05
1695,97,707,Meat Consumer,10,2.124338049430431,35.35,141.4,176.75,247.45,106.05,14.55,19.4,29.1,33.95
1698,59,311,Meat Consumer,4,1.98771409755263,15.55,62.2,77.75,108.85,46.65,8.85,11.8,17.7,20.65
1701,44,996,Meat Consumer,7,3.5034975902327323,49.8,199.2,249,348.6,149.4,6.6,8.8,13.2,15.4
1704,62,530,Meat Consumer,2,3.7784311629288023,26.5,106,132.5,185.5,79.5,9.3,12.4,18.6,21.7
1707,20,393,Meat Consumer,9,3.1301926944007104,19.65,78.6,98.25,137.55,58.95,3,4,6,7
1710,21,461,Meat Consumer,1,2.3067546149325913,23.05,92.2,115.25,161.35,69.15,3.15,4.2,6.3,7.35
1713,16,972,Meat Consumer,4,3.2580285842608805,48.6,194.4,243,340.2,145.8,2.4,3.2,4.8,5.6
1716,88,732,Meat Consumer,8,1.7937607122323795,36.6,146.4,183,256.2,109.8,13.2,17.6,26.4,30.8
1719,42,755,Meat Consumer,8,3.131708108324244,37.75,151,188.75,264.25,113.25,6.3,8.4,12.6,14.7
1722,72,177,Meat Consumer,10,3.12048806791149,8.85,35.4,44.25,61.95,26.55,10.8,14.4,21.6,25.2
1725,98,968,Meat Consumer,3,3.995318561770573,48.4,193.6,242,338.8,145.2,14.7,19.6,29.4,34.3
1728,43,693,Meat Consumer,4,2.3078748198362273,34.65,138.6,173.25,242.55,103.95,6.45,8.6,12.9,15.05
1731,30,717,Meat Consumer,9,1.5128976836008579,35.85,143.4,179.25,250.95,107.55,4.5,6,9,10.5
1734,97,752,Meat Consumer,10,1.713839910910894,37.6,150.4,188,263.2,112.8,14.55,19.4,29.1,33.95
1737,1,406,Meat Consumer,8,4.443512053515178,20.3,81.2,101.5,142.1,60.9,0.15,0.2,0.3,0.35
1740,91,604,Meat Consumer,7,2.309008419095485,30.2,120.8,151,211.4,90.6,13.65,18.2,27.3,31.85
1743,48,419,Meat Consumer,3,1.4633208129577002,20.95,83.8,104.75,146.65,62.85,7.2,9.6,14.4,16.8
1746,74,491,Meat Consumer,4,0.8498239330508257,24.55,98.2,122.75,171.85,73.65,11.1,14.8,22.2,25.9
1749,45,666,Meat Consumer,9,1.441159876526478,33.3,133.2,166.5,233.1,99.9,6.75,9,13.5,15.75
1752,63,571,Meat Consumer,1,4.883251891972209,28.55,114.2,142.75,199.85,85.65,9.45,12.6,18.9,22.05
1755,10,946,Meat Consumer,10,2.0111841675965723,47.3,189.2,236.5,331.1,141.9,1.5,2,3,3.5
1758,90,944,Meat Consumer,5,2.330369134213389,47.2,188.8,236,330.4,141.6,13.5,18,27,31.5
1761,71,828,Meat Consumer,7,3.1546596760666508,41.4,165.6,207,289.8,124.2,10.65,14.2,21.3,24.85
1764,65,921,Meat Consumer,6,5.367001528421738,46.05,184.2,230.25,322.35,138.15,9.75,13,19.5,22.75
1767,16,117,Meat Consumer,1,0.7758199404607375,5.85,23.4,29.25,40.95,17.55,2.4,3.2,4.8,5.6
1770,84,834,Meat Consumer,2,0.6798987161050519,41.7,166.8,208.5,291.9,125.1,12.6,16.8,25.2,29.4
1773,64,217,Meat Consumer,5,3.97765261225308,10.85,43.4,54.25,75.95,32.55,9.6,12.8,19.2,22.4
1776,83,893,Meat Consumer,7,5.3730061648910485,44.65,178.6,223.25,312.55,133.95,12.45,16.6,24.9,29.05
1779,91,681,Meat Consumer,2,2.922561632920268,34.05,136.2,170.25,238.35,102.15,13.65,18.2,27.3,31.85
1782,65,415,Meat Consumer,3,1.5642411314872913,20.75,83,103.75,145.25,62.25,9.75,13,19.5,22.75
1785,47,138,Meat Consumer,10,2.864338339889058,6.9,27.6,34.5,48.3,20.7,7.05,9.4,14.1,16.45
1788,1,181,Meat Consumer,10,3.1145252490850046,9.05,36.2,45.25,63.35,27.15,0.15,0.2,0.3,0.35
1791,66,728,Meat Consumer,7,3.2122680017097274,36.4,145.6,182,254.8,109.2,9.9,13.2,19.8,23.1
1794,55,164,Meat Consumer,3,2.912198868916034,8.2,32.8,41,57.4,24.6,8.25,11,16.5,19.25
1797,98,540,Meat Consumer,10,5.453076533454349,27,108,135,189,81,14.7,19.6,29.4,34.3
1800,73,749,Meat Consumer,3,0.5175744032505548,37.45,149.8,187.25,262.15,112.35,10.95,14.6,21.9,25.55
1803,69,239,Meat Consumer,4,4.896936664745721,11.95,47.8,59.75,83.65,35.85,10.35,13.8,20.7,24.15
1806,39,294,Meat Consumer,1,2.11247816933112,14.7,58.8,73.5,102.9,44.1,5.85,7.8,11.7,13.65
1809,62,350,Meat Consumer,9,1.536688431815792,17.5,70,87.5,122.5,52.5,9.3,12.4,18.6,21.7
1812,38,776,Meat Consumer,6,4.2763700109699165,38.8,155.2,194,271.6,116.4,5.7,7.6,11.4,13.3
1815,34,326,Meat Consumer,9,4.543820714932264,16.3,65.2,81.5,114.1,48.9,5.1,6.8,10.2,11.9
1818,67,539,Meat Consumer,10,4.505601622811104,26.95,107.8,134.75,188.65,80.85,10.05,13.4,20.1,23.45
1821,18,809,Meat Consumer,9,4.166764901145107,40.45,161.8,202.25,283.15,121.35,2.7,3.6,5.4,6.3
1824,10,919,Meat Consumer,5,1.6600176543752765,45.95,183.8,229.75,321.65,137.85,1.5,2,3,3.5
1827,45,452,Meat Consumer,7,2.9252799320638676,22.6,90.4,113,158.2,67.8,6.75,9,13.5,15.75
1830,87,690,Meat Consumer,2,1.1602303173899542,34.5,138,172.5,241.5,103.5,13.05,17.4,26.1,30.45
1833,52,109,Meat Consumer,3,1.6766779729704497,5.45,21.8,27.25,38.15,16.35,7.8,10.4,15.6,18.2
1836,79,714,Meat Consumer,7,1.8585706204458452,35.7,142.8,178.5,249.9,107.1,11.85,15.8,23.7,27.65
1839,72,841,Meat Consumer,8,0.9162454957971856,42.05,168.2,210.25,294.35,126.15,10.8,14.4,21.6,25.2
1842,4,788,Meat Consumer,4,2.2183255009341263,39.4,157.6,197,275.8,118.2,0.6,0.8,1.2,1.4
1845,98,212,Meat Consumer,4,1.636457480112243,10.6,42.4,53,74.2,31.8,14.7,19.6,29.4,34.3
1848,34,887,Meat Consumer,5,4.5870597317601725,44.35,177.4,221.75,310.45,133.05,5.1,6.8,10.2,11.9
1851,12,942,Meat Consumer,7,3.504150907558112,47.1,188.4,235.5,329.7,141.3,1.8,2.4,3.6,4.2
1854,57,525,Meat Consumer,3,2.7313309862424497,26.25,105,131.25,183.75,78.75,8.55,11.4,17.1,19.95
1857,56,916,Meat Consumer,1,1.222549409234664,45.8,183.2,229,320.6,137.4,8.4,11.2,16.8,19.6
1860,74,696,Meat Consumer,9,1.3193072057016653,34.8,139.2,174,243.6,104.4,11.1,14.8,22.2,25.9
1863,22,836,Meat Consumer,3,4.046914533831808,41.8,167.2,209,292.6,125.4,3.3,4.4,6.6,7.7
1866,41,723,Meat Consumer,2,2.2532460568763604,36.15,144.6,180.75,253.05,108.45,6.15,8.2,12.3,14.35
1869,53,852,Meat Consumer,8,4.429070137607017,42.6,170.4,213,298.2,127.8,7.95,10.6,15.9,18.55
1872,84,798,Meat Consumer,7,1.7400176072329938,39.9,159.6,199.5,279.3,119.7,12.6,16.8,25.2,29.4
1875,87,298,Meat Consumer,10,3.4401751550758997,14.9,59.6,74.5,104.3,44.7,13.05,17.4,26.1,30.45
1878,76,497,Meat Consumer,3,1.1874808290651468,24.85,99.4,124.25,173.95,74.55,11.4,15.2,22.8,26.6
1881,67,760,Meat Consumer,6,4.458212707915541,38,152,190,266,114,10.05,13.4,20.1,23.45
1884,31,809,Meat Consumer,8,3.015378299042179,40.45,161.8,202.25,283.15,121.35,4.65,6.2,9.3,10.85
1887,59,261,Meat Consumer,7,3.2626371478038223,13.05,52.2,65.25,91.35,39.15,8.85,11.8,17.7,20.65
1890,46,287,Meat Consumer,2,5.266656097744654,14.35,57.4,71.75,100.45,43.05,6.9,9.2,13.8,16.1
1893,20,800,Meat Consumer,5,4.930596423426484,40,160,200,280,120,3,4,6,7
1896,40,100,Meat Consumer,5,4.010020273756639,5,20,25,35,15,6,8,12,14
1899,75,813,Meat Consumer,10,5.362270239706132,40.65,162.6,203.25,284.55,121.95,11.25,15,22.5,26.25
1902,50,224,Meat Consumer,6,3.523490423280295,11.2,44.8,56,78.4,33.6,7.5,10,15,17.5
1905,34,986,Meat Consumer,5,1.6089078632786094,49.3,197.2,246.5,345.1,147.9,5.1,6.8,10.2,11.9
1908,90,406,Meat Consumer,8,4.388043957062964,20.3,81.2,101.5,142.1,60.9,13.5,18,27,31.5
1911,67,771,Meat Consumer,8,1.2167204365152768,38.55,154.2,192.75,269.85,115.65,10.05,13.4,20.1,23.45
1914,6,310,Meat Consumer,6,4.084848668903475,15.5,62,77.5,108.5,46.5,0.9,1.2,1.8,2.1
1917,92,176,Meat Consumer,8,1.0399684671763838,8.8,35.2,44,61.6,26.4,13.8,18.4,27.6,32.2
1920,9,802,Meat Consumer,7,4.620672181511992,40.1,160.4,200.5,280.7,120.3,1.35,1.8,2.7,3.15
1923,83,820,Meat Consumer,10,4.700890617889533,41,164,205,287,123,12.45,16.6,24.9,29.05
1926,25,133,Meat Consumer,3,3.5949740490177167,6.65,26.6,33.25,46.55,19.95,3.75,5,7.5,8.75
1929,33,849,Meat Consumer,10,1.7049681446308353,42.45,169.8,212.25,297.15,127.35,4.95,6.6,9.9,11.55
1932,35,959,Meat Consumer,2,3.9613295632349157,47.95,191.8,239.75,335.65,143.85,5.25,7,10.5,12.25
1935,36,636,Meat Consumer,1,4.835242100890043,31.8,127.2,159,222.6,95.4,5.4,7.2,10.8,12.6
1938,76,998,Meat Consumer,6,2.7305440951365494,49.9,199.6,249.5,349.3,149.7,11.4,15.2,22.8,26.6
1941,35,762,Meat Consumer,5,1.2522343980831847,38.1,152.4,190.5,266.7,114.3,5.25,7,10.5,12.25
1944,6,427,Meat Consumer,9,5.3861810382609185,21.35,85.4,106.75,149.45,64.05,0.9,1.2,1.8,2.1
1947,35,729,Meat Consumer,9,1.2606686990505755,36.45,145.8,182.25,255.15,109.35,5.25,7,10.5,12.25
1950,99,547,Meat Consumer,9,3.5927182289327604,27.35,109.4,136.75,191.45,82.05,14.85,19.8,29.7,34.65
1953,83,832,Meat Consumer,4,2.557536199319034,41.6,166.4,208,291.2,124.8,12.45,16.6,24.9,29.05
1956,37,724,Meat Consumer,2,3.315303216255922,36.2,144.8,181,253.4,108.6,5.55,7.4,11.1,12.95
1959,58,532,Meat Consumer,2,3.954871710565132,26.6,106.4,133,186.2,79.8,8.7,11.6,17.4,20.3
1962,91,112,Meat Consumer,4,4.174813476361235,5.6,22.4,28,39.2,16.8,13.65,18.2,27.3,31.85
1965,6,485,Meat Consumer,9,3.918597037012047,24.25,97,121.25,169.75,72.75,0.9,1.2,1.8,2.1
1968,30,894,Meat Consumer,6,2.031981926595796,44.7,178.8,223.5,312.9,134.1,4.5,6,9,10.5
1971,80,614,Meat Consumer,3,0.6291095174599372,30.7,122.8,153.5,214.9,92.1,12,16,24,28
1974,33,777,Meat Consumer,5,2.1539847844494924,38.85,155.4,194.25,271.95,116.55,4.95,6.6,9.9,11.55
1977,63,256,Meat Consumer,8,5.312364035408747,12.8,51.2,64,89.6,38.4,9.45,12.6,18.9,22.05
1980,27,198,Meat Consumer,4,4.710288931408713,9.9,39.6,49.5,69.3,29.7,4.05,5.4,8.1,9.45
1983,48,448,Meat Consumer,9,1.0093959603148712,22.4,89.6,112,156.8,67.2,7.2,9.6,14.4,16.8
